Exchange,Token,LotSize,Symbol,TradingSymbol,Instrument,TickSize,
NSE,5886,100,694RJ33,694RJ33-SG,SG,0.01,
NSE,756743,1,694PGCIL35,694PGCIL35-N0,N0,0.01,
NSE,21979,100,694MP35,694MP35-SG,SG,0.01,
NSE,10524,100,694ML25,694ML25-SG,SG,0.01,
NSE,4993,100,694MH31,694MH31-SG,SG,0.01,
NSE,7044,100,694JK36,694JK36-SG,SG,0.01,
NSE,21139,100,694GA30,694GA30-SG,SG,0.01,
NSE,2907,100,694CG29,694CG29-SG,SG,0.01,
NSE,6556,100,694AS31,694AS31-SG,SG,0.01,
NSE,5897,100,694AP41,694AP41-SG,SG,0.01,
NSE,3514,100,694AP38,694AP38-SG,SG,0.01,
NSE,3513,100,694AP37,694AP37-SG,SG,0.01,
NSE,6744,100,693UP31A,693UP31A-SG,SG,0.01,
NSE,6558,100,693UP31,693UP31-SG,SG,0.01,
NSE,5896,100,693TS37,693TS37-SG,SG,0.01,
NSE,2913,100,693SK31,693SK31-SG,SG,0.01,
NSE,30090,100,693OR28,693OR28-SG,SG,0.01,
NSE,5987,100,693KA32,693KA32-SG,SG,0.01,
NSE,428,100,693JH30,693JH30-SG,SG,0.01,
NSE,6880,100,693HP32,693HP32-SG,SG,0.01,
NSE,5537,100,693HP31,693HP31-SG,SG,0.01,
NSE,6320,100,693GJ31A,693GJ31A-SG,SG,0.01,
NSE,2230,100,693GJ31,693GJ31-SG,SG,0.01,
NSE,5889,100,693AP38,693AP38-SG,SG,0.01,
NSE,6000,100,692UP31,692UP31-SG,SG,0.01,
NSE,6993,100,692TN46,692TN46-SG,SG,0.01,
NSE,30415,100,692TN29,692TN29-SG,SG,0.01,
NSE,6557,100,692RJ31,692RJ31-SG,SG,0.01,
NSE,430,100,692RJ30,692RJ30-SG,SG,0.01,
NSE,21895,100,692PN35,692PN35-SG,SG,0.01,
NSE,30174,100,692JH28,692JH28-SG,SG,0.01,
NSE,4612,100,692HR36A,692HR36A-SG,SG,0.01,
NSE,3382,100,692HR36,692HR36-SG,SG,0.01,
NSE,5415,100,692HR30,692HR30-SG,SG,0.01,
NSE,6881,100,692HP33,692HP33-SG,SG,0.01,
NSE,27127,1,692GS2039,692GS2039-GS,GS,0.01,
NSE,21161,100,692BR32,692BR32-SG,SG,0.01,
NSE,6992,100,692AP41,692AP41-SG,SG,0.01,
NSE,6897,100,691WB31,691WB31-SG,SG,0.01,
NSE,439,100,691UP30A,691UP30A-SG,SG,0.01,
NSE,22100,100,691UP30,691UP30-SG,SG,0.01,
NSE,5995,100,691RJ31B,691RJ31B-SG,SG,0.01,
NSE,5541,100,691RJ31A,691RJ31A-SG,SG,0.01,
NSE,4866,100,691RJ31,691RJ31-SG,SG,0.01,
NSE,437,100,691NL30,691NL30-SG,SG,0.01,
NSE,629,100,691MP40,691MP40-SG,SG,0.01,
NSE,5679,100,691MH34,691MH34-SG,SG,0.01,
NSE,5678,100,691MH33,691MH33-SG,SG,0.01,
NSE,6879,100,691HP31,691HP31-SG,SG,0.01,
NSE,4991,100,691GJ30,691GJ30-SG,SG,0.01,
NSE,5969,100,691AS31,691AS31-SG,SG,0.01,
NSE,431,100,691AS30,691AS30-SG,SG,0.01,
NSE,3388,100,691AP40,691AP40-SG,SG,0.01,
NSE,626,100,691AP39,691AP39-SG,SG,0.01,
NSE,22093,100,690UP30,690UP30-SG,SG,0.01,
NSE,756014,1,690GS2065,690GS2065-GS,GS,0.01,
NSE,20599,100,690AP27,690AP27-SG,SG,0.01,
NSE,3067,100,68UK31,68UK31-SG,SG,0.01,
NSE,756862,100,68TS57,68TS57-SG,SG,0.01,
NSE,1098,100,68TS50A,68TS50A-SG,SG,0.01,
NSE,1018,100,68TS50,68TS50-SG,SG,0.01,
NSE,5745,100,68SK31,68SK31-SG,SG,0.01,
NSE,3752,100,68RJ31,68RJ31-SG,SG,0.01,
NSE,21711,100,68PN26,68PN26-SG,SG,0.01,
NSE,5744,100,68NL31,68NL31-SG,SG,0.01,
NSE,21924,100,68MN30,68MN30-SG,SG,0.01,
NSE,4579,100,68MH31,68MH31-SG,SG,0.01,
NSE,3070,100,68KL31,68KL31-SG,SG,0.01,
NSE,1009,100,68JK35,68JK35-SG,SG,0.01,
NSE,22438,1,68GS2060,68GS2060-GS,GS,0.01,
NSE,164,100,68AS30,68AS30-SG,SG,0.01,
NSE,2092,100,689WB41,689WB41-SG,SG,0.01,
NSE,5565,100,689UP31,689UP31-SG,SG,0.01,
NSE,3266,100,689TS51,689TS51-SG,SG,0.01,
NSE,30175,100,689TN28,689TN28-SG,SG,0.01,
NSE,22118,100,689TN25,689TN25-SG,SG,0.01,
NSE,5560,100,689PN31,689PN31-SG,SG,0.01,
NSE,29696,100,689OR28A,689OR28A-SG,SG,0.01,
NSE,767,100,689MP40,689MP40-SG,SG,0.01,
NSE,21983,100,689MP35,689MP35-SG,SG,0.01,
NSE,4760,100,689MH32,689MH32-SG,SG,0.01,
NSE,4881,100,689MH31,689MH31-SG,SG,0.01,
NSE,7159,100,689KA33,689KA33-SG,SG,0.01,
NSE,5977,100,689GJ31,689GJ31-SG,SG,0.01,
NSE,5972,100,689GA31A,689GA31A-SG,SG,0.01,
NSE,4750,100,689GA31,689GA31-SG,SG,0.01,
NSE,303,100,689GA30,689GA30-SG,SG,0.01,
NSE,2065,100,689BR28,689BR28-SG,SG,0.01,
NSE,2086,100,689AP35,689AP35-SG,SG,0.01,
NSE,1015,100,688WB40,688WB40-SG,SG,0.01,
NSE,4757,100,688UP31A,688UP31A-SG,SG,0.01,
NSE,2080,100,688UP31,688UP31-SG,SG,0.01,
NSE,22168,100,688UK30,688UK30-SG,SG,0.01,
NSE,2089,100,688RJ46,688RJ46-SG,SG,0.01,
NSE,22026,100,688PY31,688PY31-SG,SG,0.01,
NSE,756915,100,688PN46,688PN46-SG,SG,0.01,
NSE,756914,100,688PN45,688PN45-SG,SG,0.01,
NSE,2078,100,688MN31,688MN31-SG,SG,0.01,
NSE,756907,100,688ML35,688ML35-SG,SG,0.01,
NSE,3522,100,688MH33,688MH33-SG,SG,0.01,
NSE,7047,100,688KA32,688KA32-SG,SG,0.01,
NSE,5986,100,688KA31,688KA31-SG,SG,0.01,
NSE,4893,100,688GJ31,688GJ31-SG,SG,0.01,
NSE,5557,100,688GA31,688GA31-SG,SG,0.01,
NSE,756912,100,688AP40,688AP40-SG,SG,0.01,
NSE,21054,100,688AP35,688AP35-SG,SG,0.01,
NSE,21138,100,688AP34,688AP34-SG,SG,0.01,
NSE,5695,100,687UP31,687UP31-SG,SG,0.01,
NSE,755857,100,687TS55,687TS55-SG,SG,0.01,
NSE,755856,100,687TS47,687TS47-SG,SG,0.01,
NSE,30414,100,687TN28,687TN28-SG,SG,0.01,
NSE,6991,100,687SK31,687SK31-SG,SG,0.01,
NSE,5561,100,687RJ31,687RJ31-SG,SG,0.01,
NSE,22067,100,687RJ25,687RJ25-SG,SG,0.01,
NSE,756722,1,687REC30,687REC30-N0,N0,0.01,
NSE,5691,100,687MN31,687MN31-SG,SG,0.01,
NSE,3574,100,687MH33A,687MH33A-SG,SG,0.01,
NSE,3379,100,687MH33,687MH33-SG,SG,0.01,
NSE,448,100,687MH30,687MH30-SG,SG,0.01,
NSE,6887,100,687KA31,687KA31-SG,SG,0.01,
NSE,5676,100,687JH31,687JH31-SG,SG,0.01,
NSE,5536,100,687HR31,687HR31-SG,SG,0.01,
NSE,30413,100,687GJ28A,687GJ28A-SG,SG,0.01,
NSE,30080,100,687GJ28,687GJ28-SG,SG,0.01,
NSE,6877,100,687BR30A,687BR30A-SG,SG,0.01,
NSE,5970,100,687BR30,687BR30-SG,SG,0.01,
NSE,7041,100,687AS31A,687AS31A-SG,SG,0.01,
NSE,5670,100,687AS31,687AS31-SG,SG,0.01,
NSE,5741,100,687AP40,687AP40-SG,SG,0.01,
NSE,41,100,687AP38,687AP38-SG,SG,0.01,
NSE,2096,100,687AP37,687AP37-SG,SG,0.01,
NSE,746,100,687AP35,687AP35-SG,SG,0.01,
NSE,22094,100,686UP30,686UP30-SG,SG,0.01,
NSE,2095,100,686TS41,686TS41-SG,SG,0.01,
NSE,5740,100,686RJ36,686RJ36-SG,SG,0.01,
NSE,756720,1,686REC35,686REC35-N0,N0,0.01,
NSE,2943,100,686PY34,686PY34-SG,SG,0.01,
NSE,2940,100,686PN33,686PN33-SG,SG,0.01,
NSE,756884,1,686NHPCL40,686NHPCL40-N0,N0,0.01,
NSE,756921,1,686NHPCL39,686NHPCL39-N0,N0,0.01,
NSE,756919,1,686NHPCL38,686NHPCL38-N0,N0,0.01,
NSE,756905,1,686NHPCL37,686NHPCL37-N0,N0,0.01,
NSE,756903,1,686NHPCL36,686NHPCL36-N0,N0,0.01,
NSE,756888,1,686NHPCL35,686NHPCL35-N0,N0,0.01,
NSE,756886,1,686NHPCL34,686NHPCL34-N0,N0,0.01,
NSE,756923,1,686NHPCL33,686NHPCL33-N0,N0,0.01,
NSE,756932,1,686NHPCL32,686NHPCL32-N0,N0,0.01,
NSE,756934,1,686NHPCL31,686NHPCL31-N0,N0,0.01,
NSE,3707,100,686MH32,686MH32-SG,SG,0.01,
NSE,5737,100,686KL35,686KL35-SG,SG,0.01,
NSE,449,100,686KA30,686KA30-SG,SG,0.01,
NSE,2916,100,686JH36,686JH36-SG,SG,0.01,
NSE,6878,100,686HP30,686HP30-SG,SG,0.01,
NSE,5736,100,686AP35,686AP35-SG,SG,0.01,
NSE,5566,100,685WB31,685WB31-SG,SG,0.01,
NSE,22226,100,685WB30A,685WB30A-SG,SG,0.01,
NSE,22219,100,685WB30,685WB30-SG,SG,0.01,
NSE,2097,100,685TN51,685TN51-SG,SG,0.01,
NSE,2079,100,685RJ31,685RJ31-SG,SG,0.01,
NSE,302,100,685RJ30,685RJ30-SG,SG,0.01,
NSE,3710,100,685NL31A,685NL31A-SG,SG,0.01,
NSE,3265,100,685NL31,685NL31-SG,SG,0.01,
NSE,5677,100,685MP31,685MP31-SG,SG,0.01,
NSE,2937,100,685ML31,685ML31-SG,SG,0.01,
NSE,300,100,685KA30,685KA30-SG,SG,0.01,
NSE,7154,100,685GA31C,685GA31C-SG,SG,0.01,
NSE,5674,100,685GA31B,685GA31B-SG,SG,0.01,
NSE,2910,100,685GA31A,685GA31A-SG,SG,0.01,
NSE,2077,100,685GA31,685GA31-SG,SG,0.01,
NSE,5556,100,685BR30,685BR30-SG,SG,0.01,
NSE,5881,100,685AS31A,685AS31A-SG,SG,0.01,
NSE,2930,100,685AS31,685AS31-SG,SG,0.01,
NSE,8186,100,685AS29,685AS29-SG,SG,0.01,
NSE,2922,100,685AR31,685AR31-SG,SG,0.01,
NSE,756913,100,685AP41,685AP41-SG,SG,0.01,
NSE,38,100,685AP36,685AP36-SG,SG,0.01,
NSE,5887,100,684UP31,684UP31-SG,SG,0.01,
NSE,2919,100,684UK31,684UK31-SG,SG,0.01,
NSE,755925,100,684TS56,684TS56-SG,SG,0.01,
NSE,68,100,684TS40,684TS40-SG,SG,0.01,
NSE,6990,100,684RJ31B,684RJ31B-SG,SG,0.01,
NSE,4571,100,684RJ31A,684RJ31A-SG,SG,0.01,
NSE,3713,100,684RJ31,684RJ31-SG,SG,0.01,
NSE,22068,100,684RJ30,684RJ30-SG,SG,0.01,
NSE,5883,100,684PN31,684PN31-SG,SG,0.01,
NSE,1090,100,684MZ34,684MZ34-SG,SG,0.01,
NSE,3520,100,684MH32,684MH32-SG,SG,0.01,
NSE,3656,100,684KL33,684KL33-SG,SG,0.01,
NSE,21913,100,684KL30,684KL30-SG,SG,0.01,
NSE,3073,100,684JK31,684JK31-SG,SG,0.01,
NSE,3571,100,684HR32,684HR32-SG,SG,0.01,
NSE,756910,100,684HP35,684HP35-SG,SG,0.01,
NSE,5558,100,684GJ31A,684GJ31A-SG,SG,0.01,
NSE,2928,100,684GJ31,684GJ31-SG,SG,0.01,
NSE,454,100,684GJ30,684GJ30-SG,SG,0.01,
NSE,3076,100,684GA31,684GA31-SG,SG,0.01,
NSE,7152,100,684BR30,684BR30-SG,SG,0.01,
NSE,3257,100,684AR31,684AR31-SG,SG,0.01,
NSE,756911,100,684AP37,684AP37-SG,SG,0.01,
NSE,3519,100,683WB31A,683WB31A-SG,SG,0.01,
NSE,2925,100,683WB31,683WB31-SG,SG,0.01,
NSE,4989,100,683WB28,683WB28-SG,SG,0.01,
NSE,7156,100,683TN31A,683TN31A-SG,SG,0.01,
NSE,4755,100,683TN31,683TN31-SG,SG,0.01,
NSE,4580,100,683MH32B,683MH32B-SG,SG,0.01,
NSE,3665,100,683MH32A,683MH32A-SG,SG,0.01,
NSE,3567,100,683MH32,683MH32-SG,SG,0.01,
NSE,4752,100,683MH31,683MH31-SG,SG,0.01,
NSE,7155,100,683KA31B,683KA31B-SG,SG,0.01,
NSE,7045,100,683KA31A,683KA31A-SG,SG,0.01,
NSE,6988,100,683KA31,683KA31-SG,SG,0.01,
NSE,755855,100,683JK42,683JK42-SG,SG,0.01,
NSE,6935,1,683GS2039,683GS2039-GS,GS,0.01,
NSE,297,100,683GJ30,683GJ30-SG,SG,0.01,
NSE,5882,100,683GA31,683GA31-SG,SG,0.01,
NSE,7043,100,683BR30,683BR30-SG,SG,0.01,
NSE,756857,100,683AP34,683AP34-SG,SG,0.01,
NSE,3259,100,682RJ31,682RJ31-SG,SG,0.01,
NSE,3085,100,682PN36,682PN36-SG,SG,0.01,
NSE,3238,100,682ML31,682ML31-SG,SG,0.01,
NSE,3376,100,682MH32,682MH32-SG,SG,0.01,
NSE,3083,100,682KL35,682KL35-SG,SG,0.01,
NSE,3077,100,682KL32,682KL32-SG,SG,0.01,
NSE,3082,100,682JH34,682JH34-SG,SG,0.01,
NSE,25828,100,682GJ27,682GJ27-SG,SG,0.01,
NSE,4984,100,682CG28,682CG28-SG,SG,0.01,
NSE,5026,100,682BR28,682BR28-SG,SG,0.01,
NSE,1172,100,681TR35,681TR35-SG,SG,0.01,
NSE,3755,100,681PN31,681PN31-SG,SG,0.01,
NSE,3704,100,681MH31,681MH31-SG,SG,0.01,
NSE,427,100,681MH28,681MH28-SG,SG,0.01,
NSE,4581,100,681KL31,681KL31-SG,SG,0.01,
NSE,755854,100,681HR39,681HR39-SG,SG,0.01,
NSE,756996,1,680NHB32,680NHB32-N0,N0,0.01,
NSE,89,100,67TR30,67TR30-SG,SG,0.01,
NSE,756091,100,67RJ35,67RJ35-SG,SG,0.01,
NSE,22456,100,67PN40,67PN40-SG,SG,0.01,
NSE,21719,100,67PN30,67PN30-SG,SG,0.01,
NSE,86,100,67NL30,67NL30-SG,SG,0.01,
NSE,83,100,67ML30,67ML30-SG,SG,0.01,
NSE,158,100,67MH28,67MH28-SG,SG,0.01,
NSE,21916,100,67KL27,67KL27-SG,SG,0.01,
NSE,170,100,67KA30,67KA30-SG,SG,0.01,
NSE,1253,100,67JK32,67JK32-SG,SG,0.01,
NSE,23,100,67JK30,67JK30-SG,SG,0.01,
NSE,26,100,67HR30,67HR30-SG,SG,0.01,
NSE,167,100,67GJ30,67GJ30-SG,SG,0.01,
NSE,2374,100,67AS27,67AS27-SG,SG,0.01,
NSE,5344,100,679WB28A,679WB28A-SG,SG,0.01,
NSE,4877,100,679WB28,679WB28-SG,SG,0.01,
NSE,756710,100,679TS56,679TS56-SG,SG,0.01,
NSE,756861,100,679TS53,679TS53-SG,SG,0.01,
NSE,756105,100,679TS52,679TS52-SG,SG,0.01,
NSE,756709,100,679TN55,679TN55-SG,SG,0.01,
NSE,756860,100,679PN45,679PN45-SG,SG,0.01,
NSE,1007,100,679PN35,679PN35-SG,SG,0.01,
NSE,1095,100,679MP40,679MP40-SG,SG,0.01,
NSE,32,100,679MP33,679MP33-SG,SG,0.01,
NSE,22182,100,679JK30,679JK30-SG,SG,0.01,
NSE,3517,100,679HR31,679HR31-SG,SG,0.01,
NSE,756102,100,679HP34,679HP34-SG,SG,0.01,
NSE,27273,1,679GS2034A,679GS2034A-GS,GS,0.01,
NSE,25736,1,679GS2034,679GS2034-GS,GS,0.01,
NSE,28894,1,679GS2031,679GS2031-GS,GS,0.01,
NSE,7195,1,679GS2029,679GS2029-GS,GS,0.01,
NSE,7202,1,679GS2027,679GS2027-GS,GS,0.01,
NSE,756867,100,679AS45,679AS45-SG,SG,0.01,
NSE,756863,100,679AP36,679AP36-SG,SG,0.01,
NSE,756906,100,679AP34A,679AP34A-SG,SG,0.01,
NSE,1004,100,679AP34,679AP34-SG,SG,0.01,
NSE,1169,100,678WB35,678WB35-SG,SG,0.01,
NSE,878,100,678TS50,678TS50-SG,SG,0.01,
NSE,3643,100,678SK31,678SK31-SG,SG,0.01,
NSE,756104,100,678RJ47,678RJ47-SG,SG,0.01,
NSE,3373,100,678RJ31A,678RJ31A-SG,SG,0.01,
NSE,3241,100,678RJ31,678RJ31-SG,SG,0.01,
NSE,22063,100,678RJ30,678RJ30-SG,SG,0.01,
NSE,3304,100,678MN31,678MN31-SG,SG,0.01,
NSE,756096,100,678MH39,678MH39-SG,SG,0.01,
NSE,185,100,678MH32,678MH32-SG,SG,0.01,
NSE,3659,100,678MH31,678MH31-SG,SG,0.01,
NSE,756103,100,678KL46,678KL46-SG,SG,0.01,
NSE,756866,100,678KL40,678KL40-SG,SG,0.01,
NSE,3655,100,678KL31,678KL31-SG,SG,0.01,
NSE,182,100,678KA32,678KA32-SG,SG,0.01,
NSE,3244,100,678JK33,678JK33-SG,SG,0.01,
NSE,756331,1,678IRFC30,678IRFC30-N0,N0,0.01,
NSE,4578,100,678GA31,678GA31-SG,SG,0.01,
NSE,3200,100,678AP39,678AP39-SG,SG,0.01,
NSE,3196,100,678AP38,678AP38-SG,SG,0.01,
NSE,756909,100,678AP33,678AP33-SG,SG,0.01,
NSE,42,100,677WB40,677WB40-SG,SG,0.01,
NSE,3364,100,677TN31,677TN31-SG,SG,0.01,
NSE,5743,100,677RJ31A,677RJ31A-SG,SG,0.01,
NSE,3511,100,677RJ31,677RJ31-SG,SG,0.01,
NSE,756099,100,677PN43,677PN43-SG,SG,0.01,
NSE,756865,100,677MP39,677MP39-SG,SG,0.01,
NSE,756864,100,677MP37,677MP37-SG,SG,0.01,
NSE,756095,100,677MH38,677MH38-SG,SG,0.01,
NSE,756093,100,677MH37,677MH37-SG,SG,0.01,
NSE,35,100,677KA34,677KA34-SG,SG,0.01,
NSE,22421,100,677KA33,677KA33-SG,SG,0.01,
NSE,5227,100,677BR28,677BR28-SG,SG,0.01,
NSE,22422,100,677AP40,677AP40-SG,SG,0.01,
NSE,876,100,677AP38,677AP38-SG,SG,0.01,
NSE,5742,100,676TN31,676TN31-SG,SG,0.01,
NSE,3641,100,676RJ31,676RJ31-SG,SG,0.01,
NSE,877,100,676PN40,676PN40-SG,SG,0.01,
NSE,1012,100,676MP40,676MP40-SG,SG,0.01,
NSE,95,100,676MP33,676MP33-SG,SG,0.01,
NSE,756062,100,676MH37,676MH37-SG,SG,0.01,
NSE,756908,100,676JK31,676JK31-SG,SG,0.01,
NSE,2317,1,676GS2061,676GS2061-GS,GS,0.01,
NSE,756098,100,675TR40,675TR40-SG,SG,0.01,
NSE,3195,100,675RJ31,675RJ31-SG,SG,0.01,
NSE,969,100,675RJ30,675RJ30-SG,SG,0.01,
NSE,756097,100,675MH40,675MH40-SG,SG,0.01,
NSE,756064,100,675MH39,675MH39-SG,SG,0.01,
NSE,1006,100,675KA35,675KA35-SG,SG,0.01,
NSE,1092,100,675KA34,675KA34-SG,SG,0.01,
NSE,618,100,675KA33A,675KA33A-SG,SG,0.01,
NSE,74,100,675KA33,675KA33-SG,SG,0.01,
NSE,756094,100,675HR38,675HR38-SG,SG,0.01,
NSE,28530,1,675GS2029,675GS2029-GS,GS,0.01,
NSE,4575,100,675GJ31,675GJ31-SG,SG,0.01,
NSE,6093,100,675GJ29,675GJ29-SG,SG,0.01,
NSE,29517,100,675GJ27,675GJ27-SG,SG,0.01,
NSE,4980,100,675BR27,675BR27-SG,SG,0.01,
NSE,756061,100,675AS40,675AS40-SG,SG,0.01,
NSE,161,100,674UP30,674UP30-SG,SG,0.01,
NSE,756092,100,674UK35,674UK35-SG,SG,0.01,
NSE,1386,100,674TS50,674TS50-SG,SG,0.01,
NSE,22112,100,674TN50,674TN50-SG,SG,0.01,
NSE,165,100,674GA30,674GA30-SG,SG,0.01,
NSE,756859,100,674AP37,674AP37-SG,SG,0.01,
NSE,1256,100,673TS50,673TS50-SG,SG,0.01,
NSE,1254,100,673TN40,673TN40-SG,SG,0.01,
NSE,22122,100,673TN30,673TN30-SG,SG,0.01,
NSE,173,100,673SK30,673SK30-SG,SG,0.01,
NSE,1382,100,673PN40,673PN40-SG,SG,0.01,
NSE,21981,100,673MP30,673MP30-SG,SG,0.01,
NSE,21903,100,673KL28,673KL28-SG,SG,0.01,
NSE,756705,1,673HPCL30,673HPCL30-N0,N0,0.01,
NSE,22192,100,672TS26,672TS26-SG,SG,0.01,
NSE,420,100,672TN27,672TN27-SG,SG,0.01,
NSE,171,100,672RJ30,672RJ30-SG,SG,0.01,
NSE,21786,100,672PN30,672PN30-SG,SG,0.01,
NSE,756065,100,672MH40,672MH40-SG,SG,0.01,
NSE,756063,100,672MH38,672MH38-SG,SG,0.01,
NSE,2901,100,672KL27,672KL27-SG,SG,0.01,
NSE,1166,100,672KA33,672KA33-SG,SG,0.01,
NSE,867,100,672HR35,672HR35-SG,SG,0.01,
NSE,3750,100,672GJ30,672GJ30-SG,SG,0.01,
NSE,20913,100,672GA30,672GA30-SG,SG,0.01,
NSE,20914,100,672AP28,672AP28-SG,SG,0.01,
NSE,1443,100,671WB40,671WB40-SG,SG,0.01,
NSE,22457,100,671TS50,671TS50-SG,SG,0.01,
NSE,1446,100,671TS40,671TS40-SG,SG,0.01,
NSE,755926,100,671TN35,671TN35-SG,SG,0.01,
NSE,6741,100,671TN29,671TN29-SG,SG,0.01,
NSE,22077,100,671RJ30,671RJ30-SG,SG,0.01,
NSE,756858,100,671AP35,671AP35-SG,SG,0.01,
NSE,22128,100,670TN50,670TN50-SG,SG,0.01,
NSE,22070,100,670RJ50,670RJ50-SG,SG,0.01,
NSE,20600,100,670AP26,670AP26-SG,SG,0.01,
NSE,1721,100,66WB30,66WB30-SG,SG,0.01,
NSE,1842,100,66UP31,66UP31-SG,SG,0.01,
NSE,1649,100,66UP30A,66UP30A-SG,SG,0.01,
NSE,1086,100,66UP30,66UP30-SG,SG,0.01,
NSE,1854,100,66UK31,66UK31-SG,SG,0.01,
NSE,22111,100,66TN30,66TN30-SG,SG,0.01,
NSE,22129,100,66TN29,66TN29-SG,SG,0.01,
NSE,1084,100,66SK30,66SK30-SG,SG,0.01,
NSE,1715,100,66RJ30C,66RJ30C-SG,SG,0.01,
NSE,1422,100,66RJ30B,66RJ30B-SG,SG,0.01,
NSE,611,100,66RJ30A,66RJ30A-SG,SG,0.01,
NSE,18,100,66RJ30,66RJ30-SG,SG,0.01,
NSE,1165,100,66PN30,66PN30-SG,SG,0.01,
NSE,22017,100,66MZ30,66MZ30-SG,SG,0.01,
NSE,1368,100,66MN30,66MN30-SG,SG,0.01,
NSE,1712,100,66ML30A,66ML30A-SG,SG,0.01,
NSE,1528,100,66ML30,66ML30-SG,SG,0.01,
NSE,21937,100,66MH31,66MH31-SG,SG,0.01,
NSE,1950,100,66KA37,66KA37-SG,SG,0.01,
NSE,1221,100,66HP30,66HP30-SG,SG,0.01,
NSE,21650,100,66GJ29,66GJ29-SG,SG,0.01,
NSE,20,100,66GA30A,66GA30A-SG,SG,0.01,
NSE,21389,100,66GA30,66GA30-SG,SG,0.01,
NSE,1645,100,66AS30A,66AS30A-SG,SG,0.01,
NSE,1163,100,66AS30,66AS30-SG,SG,0.01,
NSE,22097,100,669UP30,669UP30-SG,SG,0.01,
NSE,22371,100,669TS50,669TS50-SG,SG,0.01,
NSE,1655,100,669TS40,669TS40-SG,SG,0.01,
NSE,22113,100,669TN50,669TN50-SG,SG,0.01,
NSE,179,100,669TN30,669TN30-SG,SG,0.01,
NSE,590,100,669PN30,669PN30-SG,SG,0.01,
NSE,21992,100,669MP30,669MP30-SG,SG,0.01,
NSE,1379,100,669KA37,669KA37-SG,SG,0.01,
NSE,1532,100,668WB35,668WB35-SG,SG,0.01,
NSE,22411,100,668WB30,668WB30-SG,SG,0.01,
NSE,92,100,668UP30,668UP30-SG,SG,0.01,
NSE,22134,100,668TN55,668TN55-SG,SG,0.01,
NSE,1430,100,668MZ31,668MZ31-SG,SG,0.01,
NSE,1437,100,668KA36,668KA36-SG,SG,0.01,
NSE,1376,100,668JH32,668JH32-SG,SG,0.01,
NSE,22373,100,668HR39,668HR39-SG,SG,0.01,
NSE,7205,1,668GS2031,668GS2031-GS,GS,0.01,
NSE,756856,100,668GJ33,668GJ33-SG,SG,0.01,
NSE,22405,100,668GA30,668GA30-SG,SG,0.01,
NSE,22455,100,668AP39,668AP39-SG,SG,0.01,
NSE,1432,100,668AP35A,668AP35A-SG,SG,0.01,
NSE,22453,100,668AP35,668AP35-SG,SG,0.01,
NSE,1378,100,668AP33,668AP33-SG,SG,0.01,
NSE,756101,100,667UP32,667UP32-SG,SG,0.01,
NSE,22414,100,667UP30,667UP30-SG,SG,0.01,
NSE,76,100,667UK30,667UK30-SG,SG,0.01,
NSE,1535,100,667TS50,667TS50-SG,SG,0.01,
NSE,22375,100,667TN50,667TN50-SG,SG,0.01,
NSE,22080,100,667RJ50,667RJ50-SG,SG,0.01,
NSE,87,100,667RJ30,667RJ30-SG,SG,0.01,
NSE,1251,100,667MH32,667MH32-SG,SG,0.01,
NSE,29,100,667MH31,667MH31-SG,SG,0.01,
NSE,956,1,667GS2050,667GS2050-GS,GS,0.01,
NSE,5577,1,667GS2035,667GS2035-GS,GS,0.01,
NSE,756854,100,667AP32,667AP32-SG,SG,0.01,
NSE,22413,100,666TN30,666TN30-SG,SG,0.01,
NSE,7050,100,666TN29,666TN29-SG,SG,0.01,
NSE,1248,100,666KA32,666KA32-SG,SG,0.01,
NSE,1860,100,666JH34,666JH34-SG,SG,0.01,
NSE,22176,100,665WB30,665WB30-SG,SG,0.01,
NSE,3726,100,665WB28,665WB28-SG,SG,0.01,
NSE,1742,100,665TS40,665TS40-SG,SG,0.01,
NSE,1738,100,665TR35,665TR35-SG,SG,0.01,
NSE,1757,100,665PN50A,665PN50A-SG,SG,0.01,
NSE,21716,100,665PN50,665PN50-SG,SG,0.01,
NSE,609,100,665ML30,665ML30-SG,SG,0.01,
NSE,1531,100,665KA35,665KA35-SG,SG,0.01,
NSE,72,100,665KA30,665KA30-SG,SG,0.01,
NSE,1373,100,665JK30,665JK30-SG,SG,0.01,
NSE,756100,100,665HP32,665HP32-SG,SG,0.01,
NSE,22406,100,665GJ30,665GJ30-SG,SG,0.01,
NSE,1871,100,665AP41,665AP41-SG,SG,0.01,
NSE,1745,100,665AP40,665AP40-SG,SG,0.01,
NSE,1739,100,665AP36,665AP36-SG,SG,0.01,
NSE,2024,100,664UP31,664UP31-SG,SG,0.01,
NSE,21,100,664UP30,664UP30-SG,SG,0.01,
NSE,1872,100,664TS51,664TS51-SG,SG,0.01,
NSE,22183,100,664TS50,664TS50-SG,SG,0.01,
NSE,1888,100,664SK31,664SK31-SG,SG,0.01,
NSE,22412,100,664RJ30,664RJ30-SG,SG,0.01,
NSE,1730,100,664PY32,664PY32-SG,SG,0.01,
NSE,1899,100,664MZ32,664MZ32-SG,SG,0.01,
NSE,21971,100,664MP30,664MP30-SG,SG,0.01,
NSE,22370,100,664KA32,664KA32-SG,SG,0.01,
NSE,1863,100,664JK36,664JK36-SG,SG,0.01,
NSE,3204,1,664GS2035,664GS2035-GS,GS,0.01,
